Code,Term,drugsubstancename,Observations,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,EmisCodeCategoryId,2001_census_16_grouping,2001_census_6_grouping,medicine,Source
271135017,Connection of other thoracic artery to coronary artery NOS,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5040101000006118,CBG - Coronary bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
627951000006112,Double anastom thoracic arteries to coronary arteries NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5040251000006110,Coronary artery bypass grafts greater than 5,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5040331000006111,Percutaneous high speed rotational coronary atherectomy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048931000006114,Endarterectomy of superficial femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6713601000006114,Angioplasty of tibio-peroneal artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
639501000006110,Emerg bypass iliac artery by iliac/iliac art anastomosis NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7700501000006119,Percutaneous transluminal balloon angioplasty with insertion of stent into iliac artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3688071000006119,Embolectomy of lower limb artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3821811000006110,Heart revascularisation,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6713381000006112,Endarterectomy and angioplasty of common femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6715001000006118,Femoro-peroneal artery bypass,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6932321000006116,Minimally invasive direct coronary artery bypass,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313331014,Other specified endocardial cushion defects,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
12126011000006114,Congenital anomaly of cardiac chamber,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4824811000006111,Ebstein anomaly of tricuspid valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5327781000006114,Double inlet ventricle,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5328981000006112,Congenital abnormality of atrioventricular valves in atrioventricular septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5332591000006117,Anomalous origin of left pulmonary artery from right pulmonary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5333761000006110,Right dominant coronary system,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5887641000006118,Angina of effort,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7572301000006119,Acute myocardial infarction during procedure,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7572881000006117,Acute ST segment elevation myocardial infarction of inferior wall involving right ventricle,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7806081000006118,Cardiomyopathy and renal anomaly syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194701000006115,Myocardial infarction due to atherothrombotic coronary artery disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3726161000006114,Anomalous origin of coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3841271000006117,Congenital stenosis of mitral valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13961431000006116,Acute STEMI (ST elevation myocardial infarction) due to AM (acute marginal) branch of RCA (right coronary artery) occlusion,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4014111000006112,Pulmonary artery dilatation,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8030431000006112,Hypertensive heart AND chronic kidney disease stage 3,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4164051000006118,Supracristal ventricular septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14742751000006110,Left ventricular failure with normal ejection fraction due to cardiomyopathy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
9844071000006111,Acute ST segment elevation myocardial infarction of septum,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4776021000006118,Ischemic heart disease - angina,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4910451000006118,IAA - Interrupted aortic arch,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5328141000006115,Bilateral superior vena cava,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5330901000006116,Tetralogy of Fallot with pulmonary stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5331171000006117,Right ventricular outflow tract abnormality,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5332911000006117,Vascular ring with right aortic arch,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5333531000006111,Anomalous origin of coronary artery from left pulmonary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5647321000006118,Hibernating myocardium,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2544031000006117,Uhl's disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
63468011,Persistent left posterior cardinal vein,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7345791000006116,Restrictive interatrial communication with obligatory shunt,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3458791000006114,Anginal chest pain at rest,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7572251000006114,Subsequent ST segment elevation myocardial infarction of anterior wall,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7572281000006118,Subsequent ST segment elevation myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7789771000006114,Non-obstructive atherosclerosis of coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13941161000006110,Acute STEMI (ST elevation myocardial infarction) due to mid LAD (left anterior descending) coronary artery occlusion,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14136901000006119,Bicuspid aortic valve-associated aortopathy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14151151000006111,Heart failure due to thyrotoxicosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7106991000006111,Coronary arteriosclerosis of coronary artery bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13945971000006115,Occlusion of septal branch of anterior descending branch of left coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15013451000006114,Stenosis of distal portion of anterior descending branch of left coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15020641000006113,Stenosis of proximal portion of circumflex branch of left coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3506623013,Dysphagia due to and following non-traumatic intracerebral haemorrhage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4056951000006111,Brainstem haemorrhage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6837061000006117,Basal ganglion infarct,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13905301000006116,Bilateral occlusion of pontine arteries,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14518541000006110,Cerebrovascular accident due to embolism of basilar artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14451981000006116,Occlusion of right anterior cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3509781019,Cerebrovascular accident due to occlusion of right cerebellar artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5582351000006111,Top of basilar syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4057031000006117,Brain stem infarct,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14180191000006115,Bilateral intermittent claudication of lower limbs due to atherosclerosis of nonbiological bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5583101000006116,Subarachnoid haemorrhage from basilar artery aneurysm,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2841151000006113,SAH - Subarachnoid hemorrhage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2520541000006112,Intracranial hemorrhage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14056231000006112,CVG - coronary vein graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5040351000006116,Percutaneous thrombolysis of coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
639541000006112,Emerg bypass pop art by pop/peron art anast c vein graft NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14055221000006116,Coronary artery bypass graft with saphenous vein graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6713591000006118,Angioplasty of tibioperoneal artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
271865013,Emergency bypass of iliac artery by unspecified anastomosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7089321000006111,Placement of stent in anterior descending branch of left coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7172671000006114,Fluoroscopic angiography of abdominal aorta and iliac artery using contrast with insertion of unilateral aorto-iliac stent graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
987711000006115,Int.mammary coronary A by-pass,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5040191000006113,Triple coronary bypass,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
173401000006114,Replace aneurys fem art by fem/peron a anast c vein graf NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5592701000006112,Percutaneous endarterectomy of common femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6020441000006110,Femoroposterior tibial reversed vein bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6932331000006118,MIDCAB - Minimally invasive direct coronary artery bypass,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7349021000006118,Bypass of popliteal artery by anastomosis of popliteal artery to popliteal artery using prosthesis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3322951000006112,Femoral-popliteal in-situ vein bypass,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7493991000006117,Percutaneous transluminal angioplasty of lower limb,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2729631000000115,Acute nontransmural myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14546511000006116,Postmyocardial infarction pericardial effusion,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313329017,"Endocardial cushion defects, unspecified",,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313332019,Endocardial cushion defects NOS,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2803061000006116,Holt Oram syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4824501000006111,Atrial septal defect of fossa ovalis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4824821000006115,Ebsteins anomaly,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313443014,Anomalous bands of heart NOS,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5056661000006110,Familial mitral valve prolapse,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5327741000006115,Discordant atrioventricular connection,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5328461000006112,Isomerism of left atrial appendage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5328921000006113,Atrioventricular septal defect - isolated atrial component,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5331101000006111,Two chambered right ventricle,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5332551000006111,Anomalous origin of left pulmonary artery from ascending aorta,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
377731014,Postductal hypoplasia of aorta,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5333651000006115,Congenital coronary arteriovenous fistula,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2981791000006119,MR - Congenital mitral regurgitation,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3022111000006113,Heart transplantation,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15055871000006112,Old infarct of myocardium of ventricular septum,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15055981000006115,Anterolateral myocardial ischaemia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8016701000006119,Shone complex,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8016711000006116,Shone syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6864791000006113,Myocardial ischemia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7301681000006116,Left superior caval vein (SVC) persisting to coronary sinus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3427201000006111,AMI - Acute myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3536591000006111,Coronary artery occlusion,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194711000006117,Type 1 myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13961381000006112,Acute STEMI (ST elevation myocardial infarction) due to mid RCA (right coronary artery) occlusion,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3959601000006117,RVH - Right ventricular hypertrophy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4019121000006115,SCA - Aberrant subclavian artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8030451000006117,Hypertensive heart AND chronic kidney disease stage 1,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
212081000006112,Postoperative transmural myocardial infarction other sites,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313429016,Supernumerary heart valve cusps NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8004261000006118,Acute myocardial infarction due to left coronary artery occlusion,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4775981000006112,Cardiac angina,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313355016,Congenital fusion of pulmonary valve segment,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4824861000006114,Subvalvular stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5056271000006117,Acute Q wave infarction - anteroseptal,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5294171000006116,Ischaemic mitral valve dysfunction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5327831000006117,DILV - Double inlet left ventricle,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5328391000006114,Patent ductus venosus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5329251000006117,Mitral leaflet dysplasia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5329321000006119,Double orifice of mitral valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5332091000006111,Bicuspid pulmonary valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2544081000006116,Right ventricular hypoplasia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7168651000006111,Acute rejection of cardiac transplant,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7303961000006115,Congenital dilation of ascending aorta,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7306461000006117,Atrioventricular septal defect with additional muscular ventricular septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7346651000006114,Ventricular septal defect of inlet of right aspect of ventricular septum,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7397441000006116,Anomalous origin of right coronary artery from left coronary artery aortic sinus and anomalous origin of left coronary artery from right coronary artery aortic sinus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7398211000006115,Single coronary artery dividing into right coronary artery and left coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7475341000006115,Anomalous origin of right coronary artery from aortic sinus to right of nonfacing aortic sinus and anomalous origin of left coronary artery from aortic sinus to left of nonfacing aortic sinus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7572291000006115,Subsequent STEMI (ST elevation myocardial infarction),,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7628841000006119,Recurrent ventricular tachycardia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7769321000006111,Partial defect of atrioventricular canal,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8227791000006112,Left SVC (superior vena cava) persisting to coronary sinus and right atrium,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
12075111000006112,Congenital ventricular septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3807421000006119,Maladie de Roger,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
149796015,Congenital absence of aorta,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15013561000006112,Ostial RCA (right coronary artery) stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15024951000006111,Ostial LMCA (left main coronary artery) stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14488861000006119,Supraventricular tachycardia following acute myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14015311000006110,Coronary artery disease due to type 2 diabetes mellitus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
158611000006118,Rupture of chordae tendinae as current complication following acute myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7574081000006117,Mitral valve regurgitation due to acute myocardial infarction without papillary muscle and chordal rupture,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7848501000006110,Ventricular aneurysm as current complication following acute myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7848541000006112,Arrhythmia as current complication following acute myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13961401000006112,Occlusion of posterior descending branch of right coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3507363011,Spontaneous haemorrhage of deep cerebral hemisphere,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3719851000006116,Cerebellar hemorrhage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2832661000006113,Subcortical hemorrhage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
11998471000006118,Assessment using NYHA (New York Heart Association) Classification,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14451971000006119,Occlusion of anterior cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3509769018,Cerebrovascular accident due to occlusion of left cerebellar artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14492161000006110,Cerebrovascular accident due to embolism of bilateral posterior cerebral arteries,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2893541000006113,Weber-Gubler syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14172901000006118,Bilateral occlusion of middle cerebral arteries,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14492421000006113,Cerebrovascular accident due to embolism of right carotid artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3414261000006114,Multi infarct dementia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3505881015,Right middle cerebral artery thrombosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13909871000006119,Cerebral ischaemic stroke due to aortic arch embolism,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194281000006115,Acute cerebrovascular accident due to occlusion of right posterior cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13718641000006112,History of ischaemic stroke,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14492331000006116,Stroke due to embolism of left anterior cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194331000006112,Acute cerebrovascular accident due to occlusion of right middle cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3636141016,Cerebrovascular accident due to occlusion of right cerebellar artery by embolus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194621000006117,Acute stroke of basal ganglia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194841000006113,Acute cerebrovascular accident due to occlusion of left cerebellar artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15059991000006115,Ischaemic ulcer of left lower leg due to atherosclerotic disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
9837051000006111,Gangrene of right lower limb due to atherosclerosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
913941000006114,Peripheral angiopathy due to type 1 diabetes mellitus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8015271000006112,Peripheral vascular disease associated with another disorder,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6632231000006110,PAOD - Peripheral arterial occlusive disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3532661000006118,IC - Intermittent claudication,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13919631000006118,Limb pain at rest due to atherosclerosis of artery of lower limb,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15059731000006116,Ischaemic ulcer of toe of left foot due to atherosclerotic disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4392201000006111,Diabetic peripheral vascular disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
9837071000006118,Gangrene of left lower limb due to atherosclerosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5058091000006111,Ischemic leg,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
11823201000006116,Occlusion of carotid artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14466301000006111,Coronary artery bypass grafting using free right internal thoracic artery graft from left internal thoracic artery to diagonal branch of anterior descending branch of left coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3512217018,Fluoroscopic angioplasty of bilateral iliac arteries and insertion of bilateral iliac artery stents,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048421000006116,Balloon angioplasty of the common femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048521000006117,PTA - Percutaneous angioplasty of superficial femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048531000006119,Angioplasty of profunda femoris artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5049471000006112,Percutaneous thrombolysis of common femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5049491000006113,Percutaneous thrombolysis of superficial femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
173591000006115,Replace aneurysm pop art by pop/peron art anast c prosth NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
173621000006118,Replace aneurysm pop art by pop/tib a anast c vein graft NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
639571000006116,Emerg bypass popliteal art by pop/peron a anast c prosth NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5051691000006112,Revascularisation of whole leg,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5592751000006111,Percutaneous endarterectomy of superficial femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6019791000006114,Femoral-distal bypass with anterior tibial artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6204121000006118,"Coronary artery bypass with autogenous graft of internal mammary artery, single graft",,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6713421000006119,Endarterectomy and angioplasty of iliac artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7172951000006112,Fluoroscopic angiography of internal carotid artery using contrast with insertion of stent,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7347571000006118,Bypass of iliac artery by anastomosis of iliac artery to iliac artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3525981014,Allograft bypass of three coronary arteries,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
271605013,Endarterectomy of vertebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2781501000006113,Femoral-femoral artery bypass graft with vein,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3525455018,Angioplasty of right tibial artery using fluoroscopic guidance,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5014411000006111,Thrombolysis of intracranial vessel,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048601000006111,Balloon angioplasty of popliteal artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048951000006119,Endarterectomy of profunda femoris,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5049811000006117,Trouser graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5049831000006111,ABG - Aortic bifurcation graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5050041000006117,Femdistal - Femorodistal bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5051681000006114,Revascularization of lower limb,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6057161000006118,Percutaneous thrombolysis of lower limb artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6714301000006117,Femoro-distal popliteal artery bypass with vein,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7347581000006115,Bypass of femoral artery by anastomosis of femoral artery to tibial artery using prosthesis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3322961000006114,Femoropopliteal reversed vein bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3525408011,Fluoroscopy guided angioplasty of artery of right lower limb,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
9325521000006118,Pre-existing hypertensive heart disease in mother complicating pregnancy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2684851000006117,Congenital stenosis of pulmonary veins,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14752161000006111,Right ventricular failure due to pulmonary vascular disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
9868481000006117,Angina co-occurrent and due to coronary arteriosclerosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4824521000006118,2 ASD - Secundum atrial septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5056261000006112,Asymptomatic ischaemia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5056321000006113,Acute non-Q wave infarction - inferior,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5056331000006111,Acute Q wave infarction - inferolateral,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5056341000006118,Acute non-Q wave infarction - inferolateral,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5060411000006116,Congenital abnormality of great veins and coronary sinus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5327961000006118,Abnormal ventriculoarterial connection,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5328371000006113,Ductus venosus abnormality,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5328431000006115,Congenital abnormality of atria and atrial septum,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
